No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,winds,Is,Ir
39168,2014,6,20,23,82,18,22,1009,18.34,0,0
39169,2014,6,21,0,74,18,21,1009,19.23,0,0
39170,2014,6,21,1,70,18,20,1009,20.12,0,0
39171,2014,6,21,2,70,18,20,1009,21.01,0,0
39172,2014,6,21,3,71,18,20,1009,21.9,0,0
39173,2014,6,21,4,76,18,20,1008,23.69,0,0
39174,2014,6,21,5,72,18,20,1009,0.89,0,0
39175,2014,6,21,6,60,18,20,1009,1.78,0,0
39176,2014,6,21,7,64,18,21,1009,0.89,0,0
39177,2014,6,21,8,73,18,21,1010,2.68,0,0
39178,2014,6,21,9,70,18,22,1010,0.89,0,0
39179,2014,6,21,10,74,17,24,1010,1.79,0,0
39180,2014,6,21,11,57,17,24,1009,3.58,0,0
39181,2014,6,21,12,62,17,26,1009,1.79,0,0
39182,2014,6,21,13,61,17,27,1008,1.79,0,0
39183,2014,6,21,14,54,17,27,1007,4.92,0,0
39184,2014,6,21,15,51,16,28,1007,8.05,0,0
39185,2014,6,21,16,53,15,28,1007,9.84,0,0
39186,2014,6,21,17,57,16,27,1006,12.97,0,0
39187,2014,6,21,18,66,15,27,1007,16.1,0,0
39188,2014,6,21,19,66,13,24,1008,8.94,0,0
39189,2014,6,21,20,15,16,20,1008,4.02,0,1
39190,2014,6,21,21,18,17,19,1008,1.79,0,2
39191,2014,6,21,22,18,17,19,1009,6.71,0,3
39192,2014,6,21,23,15,17,19,1009,8.5,0,4
39193,2014,6,22,0,16,17,19,1009,10.29,0,0
39194,2014,6,22,1,18,16,18,1009,12.08,0,0
39195,2014,6,22,2,23,17,18,1009,0.89,0,0
39196,2014,6,22,3,23,17,19,1009,1.78,0,0
39197,2014,6,22,4,23,17,18,1009,0.89,0,0
39198,2014,6,22,5,15,17,18,1009,2.68,0,0
39199,2014,6,22,6,18,17,19,1009,4.47,0,0
39200,2014,6,22,7,20,18,20,1009,6.26,0,0
39201,2014,6,22,8,38,18,23,1010,8.05,0,0
39202,2014,6,22,9,51,19,24,1010,0.89,0,0
39203,2014,6,22,10,49,18,25,1010,1.78,0,0
39204,2014,6,22,11,51,18,26,1009,3.57,0,0
39205,2014,6,22,12,40,17,27,1009,4.46,0,0
39206,2014,6,22,13,50,18,27,1008,1.79,0,0
39207,2014,6,22,14,50,17,28,1007,4.92,0,0
39208,2014,6,22,15,38,17,28,1007,3.13,0,0
39209,2014,6,22,16,36,15,29,1006,3.13,0,0
39210,2014,6,22,17,41,17,28,1007,4.92,0,0
39211,2014,6,22,18,34,14,25,1008,9.84,0,0
39212,2014,6,22,19,13,16,22,1008,4.02,0,0
39213,2014,6,22,20,29,17,21,1009,0.89,0,0
39214,2014,6,22,21,34,17,20,1010,1.78,0,0
39215,2014,6,22,22,39,17,20,1010,2.67,0,0
39216,2014,6,22,23,42,16,20,1009,3.56,0,0
39217,2014,6,23,0,36,16,20,1009,4.02,0,0
39218,2014,6,23,1,31,16,19,1009,7.15,0,0
39219,2014,6,23,2,25,16,18,1009,8.94,0,0
39220,2014,6,23,3,27,16,18,1009,12.07,0,0
39221,2014,6,23,4,23,16,18,1009,15.2,0,0
39222,2014,6,23,5,21,16,18,1009,19.22,0,0
39223,2014,6,23,6,25,16,20,1010,23.24,0,0
39224,2014,6,23,7,18,16,22,1010,26.37,0,0
39225,2014,6,23,8,18,16,24,1010,30.39,0,0
39226,2014,6,23,9,15,16,26,1009,35.31,0,0
39227,2014,6,23,10,19,15,28,1009,38.44,0,0
39228,2014,6,23,11,8,15,29,1009,1.79,0,0
39229,2014,6,23,12,16,15,30,1008,1.79,0,0
39230,2014,6,23,13,17,15,31,1008,1.79,0,0
39231,2014,6,23,14,18,14,30,1007,3.13,0,0
39232,2014,6,23,15,17,14,31,1006,6.26,0,0
39233,2014,6,23,16,16,13,31,1006,8.05,0,0
39234,2014,6,23,17,26,12,31,1005,1.79,0,0
39235,2014,6,23,18,24,14,30,1005,3.13,0,0
39236,2014,6,23,19,28,14,29,1005,6.26,0,0
39237,2014,6,23,20,27,14,26,1005,8.05,0,0
39238,2014,6,23,21,34,15,25,1006,8.94,0,0
39239,2014,6,23,22,28,16,25,1006,10.73,0,0
39240,2014,6,23,23,29,16,25,1006,12.52,0,0
39241,2014,6,24,0,43,16,22,1006,14.31,0,0
39242,2014,6,24,1,44,17,22,1006,15.2,0,0
39243,2014,6,24,2,50,17,20,1005,1.79,0,0
39244,2014,6,24,3,59,17,21,1005,2.68,0,0
39245,2014,6,24,4,66,18,20,1005,3.57,0,0
39246,2014,6,24,5,66,18,19,1005,0.45,0,0
39247,2014,6,24,6,66,17,20,1006,0.89,0,0
39248,2014,6,24,7,63,18,23,1006,0.89,0,0
39249,2014,6,24,8,64,18,25,1006,1.79,0,0
39250,2014,6,24,9,68,18,28,1006,0.89,0,0
39251,2014,6,24,10,64,18,29,1005,2.68,0,0
39252,2014,6,24,11,50,18,30,1005,3.57,0,0
39253,2014,6,24,12,47,16,30,1004,4.02,0,0
39254,2014,6,24,13,37,17,30,1004,8.04,0,0
39255,2014,6,24,14,40,17,31,1003,12.06,0,0
39256,2014,6,24,15,47,16,31,1003,16.08,0,0
39257,2014,6,24,16,54,17,31,1002,20.1,0,0
39258,2014,6,24,17,48,16,30,1002,24.12,0,0
39259,2014,6,24,18,47,16,30,1002,27.25,0,0
39260,2014,6,24,19,41,16,30,1002,29.04,0,0
39261,2014,6,24,20,50,16,28,1003,30.83,0,0
39262,2014,6,24,21,57,16,27,1003,32.62,0,0
39263,2014,6,24,22,64,16,27,1004,34.41,0,0
39264,2014,6,24,23,54,17,26,1003,37.54,0,0
39265,2014,6,25,0,52,17,26,1003,40.67,0,0
39266,2014,6,25,1,54,17,25,1003,42.46,0,0
39267,2014,6,25,2,62,17,24,1003,43.35,0,0
39268,2014,6,25,3,58,18,23,1002,45.14,0,0
39269,2014,6,25,4,69,18,23,1002,46.03,0,0
39270,2014,6,25,5,77,18,23,1002,0.89,0,0
39271,2014,6,25,6,89,18,23,1002,1.78,0,0
39272,2014,6,25,7,90,18,24,1003,1.79,0,0
39273,2014,6,25,8,86,18,25,1003,3.58,0,0
39274,2014,6,25,9,74,18,26,1003,5.37,0,0
39275,2014,6,25,10,74,18,26,1004,8.5,0,0
39276,2014,6,25,11,75,18,26,1004,11.63,0,0
39277,2014,6,25,12,85,19,27,1004,14.76,0,0
39278,2014,6,25,13,93,19,27,1004,17.89,0,0
39279,2014,6,25,14,96,19,27,1003,22.81,0,0
39280,2014,6,25,15,109,20,26,1003,27.73,0,0
39281,2014,6,25,16,98,19,26,1002,33.54,0,0
39282,2014,6,25,17,113,20,25,1003,36.67,0,0
39283,2014,6,25,18,128,20,24,1003,39.8,0,0
39284,2014,6,25,19,117,20,24,1003,42.93,0,0
39285,2014,6,25,20,116,20,24,1003,44.72,0,0
39286,2014,6,25,21,127,20,23,1004,46.51,0,0
39287,2014,6,25,22,133,20,24,1004,48.3,0,0
39288,2014,6,25,23,150,20,23,1004,53.22,0,0
39289,2014,6,26,0,159,21,23,1004,56.35,0,0
39290,2014,6,26,1,185,20,23,1004,58.14,0,0
39291,2014,6,26,2,178,21,23,1003,59.93,0,0
39292,2014,6,26,3,193,20,23,1003,61.72,0,0
39293,2014,6,26,4,191,21,23,1003,0.89,0,0
39294,2014,6,26,5,199,21,23,1003,0.89,0,0
39295,2014,6,26,6,196,21,23,1003,1.78,0,0
39296,2014,6,26,7,190,21,23,1003,0.89,0,0
39297,2014,6,26,8,168,21,24,1004,2.68,0,0
39298,2014,6,26,9,128,21,27,1003,3.57,0,0
39299,2014,6,26,10,100,21,28,1003,4.46,0,0
39300,2014,6,26,11,91,21,29,1003,5.35,0,0
39301,2014,6,26,12,87,20,31,1003,7.14,0,0
39302,2014,6,26,13,73,19,33,1002,8.93,0,0
39303,2014,6,26,14,62,19,33,1001,3.13,0,0
39304,2014,6,26,15,66,19,33,1001,1.79,0,0
39305,2014,6,26,16,106,20,33,1001,1.79,0,0
39306,2014,6,26,17,95,19,31,1001,4.02,0,0
39307,2014,6,26,18,93,20,28,1001,3.13,0,0
39308,2014,6,26,19,75,21,28,1002,4.92,0,0
39309,2014,6,26,20,62,21,27,1003,0.89,0,0
39310,2014,6,26,21,61,21,26,1004,0.89,0,0
39311,2014,6,26,22,68,21,26,1005,2.68,0,0
39312,2014,6,26,23,75,20,25,1005,4.47,0,0
39313,2014,6,27,0,62,19,23,1005,4.02,0,0
39314,2014,6,27,1,31,17,23,1005,8.04,0,0
39315,2014,6,27,2,39,16,23,1005,12.06,0,0
39316,2014,6,27,3,46,15,22,1005,15.19,0,0
39317,2014,6,27,4,17,15,22,1005,0.89,0,0
39318,2014,6,27,5,6,15,21,1007,1.79,0,0
39319,2014,6,27,6,4,17,23,1007,1.79,0,0
39320,2014,6,27,7,4,16,27,1008,3.58,0,0
39321,2014,6,27,8,15,15,29,1008,5.37,0,0
39322,2014,6,27,9,10,14,30,1008,10.29,0,0
39323,2014,6,27,10,16,13,31,1008,15.21,0,0
39324,2014,6,27,11,7,11,32,1007,20.13,0,0
39325,2014,6,27,12,11,11,32,1007,4.02,0,0
39326,2014,6,27,13,12,11,34,1006,4.92,0,0
39327,2014,6,27,14,7,9,34,1006,8.94,0,0
39328,2014,6,27,15,10,10,34,1005,12.07,0,0
39329,2014,6,27,16,11,10,34,1005,3.13,0,0
39330,2014,6,27,17,13,10,33,1005,6.26,0,0
39331,2014,6,27,18,13,10,32,1005,8.05,0,0
39332,2014,6,27,19,11,11,31,1005,11.18,0,0
39333,2014,6,27,20,18,10,30,1006,14.31,0,0
39334,2014,6,27,21,27,12,30,1006,17.44,0,0
39335,2014,6,27,22,32,13,29,1006,19.23,0,0
39336,2014,6,27,23,25,15,24,1006,1.79,0,0
39337,2014,6,28,0,28,14,24,1007,1.79,0,0
39338,2014,6,28,1,22,14,27,1006,4.92,0,0
39339,2014,6,28,2,35,13,23,1006,8.94,0,0
39340,2014,6,28,3,32,13,21,1006,12.07,0,0
39341,2014,6,28,4,28,13,18,1006,15.2,0,0
39342,2014,6,28,5,22,14,19,1007,18.33,0,0
39343,2014,6,28,6,17,14,22,1007,22.35,0,0
39344,2014,6,28,7,26,14,25,1007,26.37,0,0
39345,2014,6,28,8,24,13,28,1007,30.39,0,0
39346,2014,6,28,9,17,12,30,1006,33.52,0,0
39347,2014,6,28,10,16,13,33,1006,36.65,0,0
39348,2014,6,28,11,13,13,35,1006,40.67,0,0
39349,2014,6,28,12,14,11,36,1005,45.59,0,0
39350,2014,6,28,13,9,11,36,1005,49.61,0,0
39351,2014,6,28,14,15,11,37,1004,52.74,0,0
39352,2014,6,28,15,15,11,38,1004,3.13,0,0
39353,2014,6,28,16,15,12,36,1003,3.13,0,0
39354,2014,6,28,17,6,11,35,1003,3.13,0,0
39355,2014,6,28,18,15,14,34,1003,6.26,0,0
39356,2014,6,28,19,15,15,33,1003,8.05,0,0
39357,2014,6,28,20,26,13,32,1004,1.79,0,0
39358,2014,6,28,21,21,15,29,1005,2.68,0,0
39359,2014,6,28,22,25,15,28,1005,3.57,0,0
39360,2014,6,28,23,28,17,25,1005,0.89,0,0
39361,2014,6,29,0,30,16,25,1006,1.79,0,0
39362,2014,6,29,1,54,17,25,1006,0.89,0,0
39363,2014,6,29,2,43,17,23,1006,1.78,0,0
39364,2014,6,29,3,32,17,22,1006,2.67,0,0
39365,2014,6,29,4,37,17,21,1006,0.89,0,0
39366,2014,6,29,5,30,16,21,1006,0.89,0,0
39367,2014,6,29,6,26,17,24,1007,1.79,0,0
39368,2014,6,29,7,50,17,26,1007,1.79,0,0
39369,2014,6,29,8,77,16,29,1007,1.79,0,0
39370,2014,6,29,9,45,17,28,1007,3.58,0,0
39371,2014,6,29,10,36,16,30,1007,4.47,0,0
39372,2014,6,29,11,48,16,33,1007,5.36,0,0
39373,2014,6,29,12,60,16,33,1006,3.13,0,0
39374,2014,6,29,13,48,14,33,1006,6.26,0,0
39375,2014,6,29,14,59,16,33,1005,9.39,0,0
39376,2014,6,29,15,61,15,34,1005,13.41,0,0
39377,2014,6,29,16,59,15,35,1004,16.54,0,0
39378,2014,6,29,17,31,13,34,1004,20.56,0,0
39379,2014,6,29,18,39,15,33,1004,24.58,0,0
39380,2014,6,29,19,33,14,32,1004,26.37,0,0
39381,2014,6,29,20,62,16,30,1004,28.16,0,0
39382,2014,6,29,21,59,16,29,1005,29.95,0,0
39383,2014,6,29,22,66,17,27,1006,31.74,0,0
39384,2014,6,29,23,69,17,28,1006,34.87,0,0
39385,2014,6,30,0,70,18,25,1006,0.89,0,0
39386,2014,6,30,1,67,19,25,1006,1.78,0,0
39387,2014,6,30,2,59,19,25,1006,2.23,0,0
39388,2014,6,30,3,68,18,24,1006,0.89,0,0
39389,2014,6,30,4,84,18,23,1006,1.78,0,0
39390,2014,6,30,5,104,18,23,1006,0.89,0,0
39391,2014,6,30,6,94,19,25,1007,2.68,0,0
39392,2014,6,30,7,80,18,27,1007,0.89,0,0
39393,2014,6,30,8,65,19,28,1007,0.89,0,0
39394,2014,6,30,9,61,19,28,1007,1.78,0,0
39395,2014,6,30,10,64,18,30,1007,3.57,0,0
39396,2014,6,30,11,71,19,31,1007,5.36,0,0
39397,2014,6,30,12,93,18,33,1006,7.15,0,0
39398,2014,6,30,13,104,17,34,1005,3.13,0,0
39399,2014,6,30,14,95,18,35,1005,7.15,0,0
39400,2014,6,30,15,74,17,35,1004,12.07,0,0
39401,2014,6,30,16,72,15,34,1004,16.99,0,0
39402,2014,6,30,17,51,15,34,1004,21.01,0,0
39403,2014,6,30,18,54,13,34,1003,25.03,0,0
39404,2014,6,30,19,40,12,33,1004,29.05,0,0
39405,2014,6,30,20,45,14,32,1004,34.86,0,0
39406,2014,6,30,21,51,13,31,1005,38.88,0,0
39407,2014,6,30,22,59,14,30,1005,42.01,0,0
39408,2014,6,30,23,57,15,28,1005,43.8,0,0
39409,2014,7,1,0,59,15,28,1005,46.93,0,0
39410,2014,7,1,1,58,16,26,1005,48.72,0,0
39411,2014,7,1,2,59,16,27,1005,51.85,0,0
39412,2014,7,1,3,63,17,26,1005,53.64,0,0
39413,2014,7,1,4,76,17,24,1005,55.43,0,0
39414,2014,7,1,5,86,18,24,1005,57.22,0,0
39415,2014,7,1,6,100,18,25,1005,0.89,0,0
39416,2014,7,1,7,108,18,26,1006,1.78,0,0
39417,2014,7,1,8,108,19,27,1006,3.13,0,0
39418,2014,7,1,9,101,19,29,1006,4.92,0,0
39419,2014,7,1,10,105,18,30,1006,6.71,0,0
39420,2014,7,1,11,105,17,31,1006,9.84,0,0
39421,2014,7,1,12,102,18,31,1005,12.97,0,0
39422,2014,7,1,13,116,19,31,1004,16.99,0,0
39423,2014,7,1,14,124,20,31,1004,21.01,0,0
39424,2014,7,1,15,122,21,31,1003,25.03,0,0
39425,2014,7,1,16,122,21,31,1003,29.05,0,0
39426,2014,7,1,17,121,21,31,1002,33.07,0,0
39427,2014,7,1,18,141,21,31,1002,36.2,0,0
39428,2014,7,1,19,163,22,30,1002,39.33,0,0
39429,2014,7,1,20,168,21,28,1002,43.35,0,0
39430,2014,7,1,21,149,22,28,1002,48.27,0,0
39431,2014,7,1,22,66,20,21,1005,5.81,0,2
39432,2014,7,1,23,48,20,21,1005,0.89,0,4
39433,2014,7,2,0,27,20,21,1005,1.78,0,6
39434,2014,7,2,1,30,20,21,1004,2.67,0,7
39435,2014,7,2,2,34,20,21,1004,1.79,0,0
39436,2014,7,2,3,43,20,21,1004,2.68,0,0
39437,2014,7,2,4,45,20,21,1003,0.89,0,1
39438,2014,7,2,5,65,20,21,1003,0.89,0,2
39439,2014,7,2,6,59,20,21,1004,0.89,0,0
39440,2014,7,2,7,58,20,21,1004,2.68,0,0
39441,2014,7,2,8,57,20,22,1004,0.89,0,1
39442,2014,7,2,9,52,21,22,1004,0.89,0,2
39443,2014,7,2,10,33,21,23,1004,0.89,0,0
39444,2014,7,2,11,50,21,24,1004,1.79,0,0
39445,2014,7,2,12,56,21,24,1003,3.58,0,0
39446,2014,7,2,13,64,21,25,1003,0.89,0,0
39447,2014,7,2,14,66,21,25,1002,1.78,0,0
39448,2014,7,2,15,72,21,26,1002,2.67,0,0
39449,2014,7,2,16,78,21,26,1002,3.56,0,0
39450,2014,7,2,17,78,21,26,1001,1.79,0,0
39451,2014,7,2,18,84,22,25,1001,3.58,0,0
39452,2014,7,2,19,98,21,24,1002,5.37,0,0
39453,2014,7,2,20,110,21,24,1002,8.5,0,0
39454,2014,7,2,21,114,21,24,1003,10.29,0,0
39455,2014,7,2,22,101,21,23,1003,0.89,0,0
39456,2014,7,2,23,111,21,23,1003,1.78,0,0
39457,2014,7,3,0,110,21,23,1001,4.02,0,0
39458,2014,7,3,1,134,21,23,1001,7.15,0,0
39459,2014,7,3,2,169,21,23,1001,8.94,0,0
39460,2014,7,3,3,190,21,23,1001,9.83,0,0
39461,2014,7,3,4,214,21,23,1001,0.89,0,0
39462,2014,7,3,5,239,22,23,1002,1.78,0,0
39463,2014,7,3,6,250,22,23,1002,1.79,0,0
39464,2014,7,3,7,259,22,23,1002,3.58,0,0
39465,2014,7,3,8,263,22,24,1002,5.37,0,0
39466,2014,7,3,9,280,22,25,1002,7.16,0,0
39467,2014,7,3,10,277,22,26,1002,8.95,0,0
39468,2014,7,3,11,274,22,27,1001,10.74,0,0
39469,2014,7,3,12,256,22,28,1001,1.79,0,0
39470,2014,7,3,13,232,22,28,1001,1.79,0,0
39471,2014,7,3,14,212,22,28,1000,3.58,0,0
39472,2014,7,3,15,177,22,29,999,5.37,0,0
39473,2014,7,3,16,175,22,30,1000,8.5,0,0
39474,2014,7,3,17,167,22,29,1000,10.29,0,0
39475,2014,7,3,18,161,22,29,1000,13.42,0,0
39476,2014,7,3,19,150,23,28,1001,15.21,0,0
39477,2014,7,3,20,153,22,28,1000,18.34,0,0
39478,2014,7,3,21,206,23,26,1001,0.89,0,0
39479,2014,7,3,22,237,23,25,1001,1.78,0,0
39480,2014,7,3,23,250,23,25,1002,2.67,0,0
39481,2014,7,4,0,295,23,25,1002,1.79,0,0
39482,2014,7,4,1,291,23,24,1002,0.89,0,0
39483,2014,7,4,2,299,23,24,1002,0.89,0,0
39484,2014,7,4,3,303,23,24,1002,1.78,0,0
39485,2014,7,4,4,293,22,24,1003,2.67,0,0
39486,2014,7,4,5,281,22,24,1004,3.56,0,0
39487,2014,7,4,6,259,23,24,1004,6.69,0,0
39488,2014,7,4,7,226,23,25,1004,9.82,0,0
39489,2014,7,4,8,201,22,26,1005,1.79,0,0
39490,2014,7,4,9,185,22,28,1005,3.13,0,0
39491,2014,7,4,10,153,23,30,1005,0.89,0,0
39492,2014,7,4,11,145,23,31,1005,1.78,0,0
39493,2014,7,4,12,152,22,32,1005,3.57,0,0
39494,2014,7,4,13,137,23,31,1004,5.36,0,0
39495,2014,7,4,14,137,23,34,1004,7.15,0,0
39496,2014,7,4,15,139,23,33,1004,4.02,0,0
39497,2014,7,4,16,178,23,32,1004,8.04,0,0
39498,2014,7,4,17,200,24,30,1004,12.06,0,0
39499,2014,7,4,18,213,23,29,1005,16.98,0,0
39500,2014,7,4,19,148,22,28,1005,21,0,0
39501,2014,7,4,20,194,22,27,1005,22.79,0,0
39502,2014,7,4,21,172,21,26,1007,25.92,0,0
39503,2014,7,4,22,151,22,26,1007,27.71,0,0
39504,2014,7,4,23,156,22,25,1007,1.79,0,0
39505,2014,7,5,0,168,22,25,1007,0.89,0,0
39506,2014,7,5,1,172,21,24,1007,0.89,0,0
39507,2014,7,5,2,174,21,23,1007,1.78,0,0
39508,2014,7,5,3,169,21,24,1007,2.67,0,0
39509,2014,7,5,4,158,21,23,1007,3.56,0,0
39510,2014,7,5,5,152,21,23,1007,1.79,0,0
39511,2014,7,5,6,149,22,23,1007,0.89,0,0
39512,2014,7,5,7,148,22,24,1008,1.79,0,0
39513,2014,7,5,8,125,22,25,1008,3.58,0,0
39514,2014,7,5,9,112,23,26,1008,5.37,0,0
39515,2014,7,5,10,105,23,27,1008,8.5,0,0
39516,2014,7,5,11,114,23,29,1008,10.29,0,0
39517,2014,7,5,12,96,22,29,1007,12.08,0,0
39518,2014,7,5,13,80,22,30,1007,15.21,0,0
39519,2014,7,5,14,71,22,31,1006,18.34,0,0
39520,2014,7,5,15,67,22,31,1006,21.47,0,0
39521,2014,7,5,16,74,21,31,1005,4.02,0,0
39522,2014,7,5,17,70,21,31,1005,4.02,0,0
39523,2014,7,5,18,77,21,30,1005,7.15,0,0
39524,2014,7,5,19,77,22,29,1005,11.17,0,0
39525,2014,7,5,20,91,22,28,1005,12.96,0,0
39526,2014,7,5,21,107,22,27,1006,14.75,0,0
39527,2014,7,5,22,157,22,27,1006,15.64,0,0
39528,2014,7,5,23,184,23,26,1006,17.43,0,0
39529,2014,7,6,0,182,23,26,1006,20.56,0,0
39530,2014,7,6,1,207,23,26,1005,23.69,0,0
39531,2014,7,6,2,233,23,25,1005,25.48,0,0
39532,2014,7,6,3,212,23,25,1005,28.61,0,0
39533,2014,7,6,4,209,22,24,1005,30.4,0,0
39534,2014,7,6,5,237,22,24,1005,33.53,0,0
39535,2014,7,6,6,252,23,24,1006,35.32,0,0
39536,2014,7,6,7,233,23,25,1006,37.11,0,0
39537,2014,7,6,8,240,22,25,1006,40.24,0,0
39538,2014,7,6,9,218,23,26,1006,42.03,0,0
39539,2014,7,6,10,217,22,27,1006,43.82,0,0
39540,2014,7,6,11,196,23,28,1006,46.95,0,0
39541,2014,7,6,12,180,23,29,1005,50.08,0,0
39542,2014,7,6,13,157,23,30,1005,51.87,0,0
39543,2014,7,6,14,153,23,30,1004,55,0,0
39544,2014,7,6,15,153,24,30,1004,58.13,0,0
39545,2014,7,6,16,150,24,30,1004,62.15,0,0
39546,2014,7,6,17,158,24,30,1003,66.17,0,0
39547,2014,7,6,18,168,23,30,1003,69.3,0,0
39548,2014,7,6,19,167,23,29,1004,72.43,0,0
39549,2014,7,6,20,184,23,28,1004,74.22,0,0
39550,2014,7,6,21,194,23,28,1005,76.01,0,0
39551,2014,7,6,22,181,23,27,1005,79.14,0,0
39552,2014,7,6,23,153,23,27,1005,80.93,0,0
39553,2014,7,7,0,139,22,26,1004,82.72,0,0
39554,2014,7,7,1,133,22,25,1005,84.51,0,0
39555,2014,7,7,2,130,21,25,1005,86.3,0,0
39556,2014,7,7,3,116,21,25,1005,0.89,0,0
39557,2014,7,7,4,114,21,24,1005,1.78,0,0
39558,2014,7,7,5,99,21,24,1005,1.79,0,0
39559,2014,7,7,6,94,21,24,1005,3.58,0,0
39560,2014,7,7,7,84,22,25,1005,6.71,0,0
39561,2014,7,7,8,80,22,26,1005,9.84,0,0
39562,2014,7,7,9,80,22,27,1004,12.97,0,0
39563,2014,7,7,10,88,22,28,1004,14.76,0,0
39564,2014,7,7,11,103,22,29,1004,16.55,0,0
39565,2014,7,7,12,132,23,30,1003,19.68,0,0
39566,2014,7,7,13,151,23,31,1002,22.81,0,0
39567,2014,7,7,14,165,23,31,1002,27.73,0,0
39568,2014,7,7,15,182,23,30,1001,32.65,0,0
39569,2014,7,7,16,191,23,31,1001,35.78,0,0
39570,2014,7,7,17,193,23,31,1000,40.7,0,0
39571,2014,7,7,18,192,23,31,1000,43.83,0,0
39572,2014,7,7,19,189,23,29,1000,46.96,0,0
39573,2014,7,7,20,188,22,28,1000,50.09,0,0
39574,2014,7,7,21,223,22,28,1001,53.22,0,0
39575,2014,7,7,22,239,22,27,1000,56.35,0,0
39576,2014,7,7,23,235,21,27,1000,58.14,0,0
39577,2014,7,8,0,196,21,27,1001,0.89,0,0
39578,2014,7,8,1,180,21,26,1000,1.79,0,0
39579,2014,7,8,2,192,21,25,1000,0.89,0,0
39580,2014,7,8,3,187,21,25,1000,1.79,0,0
39581,2014,7,8,4,164,21,24,1000,0.89,0,0
39582,2014,7,8,5,156,22,24,1000,1.78,0,0
39583,2014,7,8,6,163,21,25,1001,0.89,0,0
39584,2014,7,8,7,144,22,26,1002,1.79,0,0
39585,2014,7,8,8,137,21,27,1002,3.58,0,0
39586,2014,7,8,9,131,22,28,1002,5.37,0,0
39587,2014,7,8,10,115,20,30,1003,4.92,0,0
39588,2014,7,8,11,68,20,32,1003,3.13,0,0
39589,2014,7,8,12,26,15,34,1003,5.81,0,0
39590,2014,7,8,13,16,17,34,1002,10.73,0,0
39591,2014,7,8,14,15,16,32,1002,4.02,0,0
39592,2014,7,8,15,10,14,32,1002,3.13,0,0
39593,2014,7,8,16,13,14,32,1002,3.13,0,0
39594,2014,7,8,17,11,14,32,1002,1.79,0,0
39595,2014,7,8,18,8,17,30,1002,0.89,0,0
39596,2014,7,8,19,10,17,29,1002,1.78,0,0
39597,2014,7,8,20,16,18,28,1003,2.67,0,0
39598,2014,7,8,21,49,17,26,1004,0.89,0,0
39599,2014,7,8,22,45,19,24,1004,1.78,0,0
39600,2014,7,8,23,42,19,24,1004,2.67,0,0
39601,2014,7,9,0,55,20,23,1004,0.89,0,0
39602,2014,7,9,1,53,19,24,1004,1.78,0,0
39603,2014,7,9,2,85,18,23,1004,1.79,0,0
39604,2014,7,9,3,37,18,23,1004,3.58,0,0
39605,2014,7,9,4,19,18,22,1005,6.71,0,0
39606,2014,7,9,5,21,18,22,1005,8.5,0,0
39607,2014,7,9,6,16,17,22,1005,11.63,0,0
39608,2014,7,9,7,17,17,24,1005,14.76,0,0
39609,2014,7,9,8,17,16,25,1006,17.89,0,0
39610,2014,7,9,9,16,15,27,1006,22.81,0,0
39611,2014,7,9,10,11,15,28,1006,3.13,0,0
39612,2014,7,9,11,11,13,30,1006,7.15,0,0
39613,2014,7,9,12,14,14,30,1005,3.13,0,0
39614,2014,7,9,13,9,13,31,1004,1.79,0,0
39615,2014,7,9,14,8,12,31,1004,3.58,0,0
39616,2014,7,9,15,10,12,31,1003,0.89,0,0
39617,2014,7,9,16,14,14,30,1003,1.79,0,0
39618,2014,7,9,17,14,16,30,1003,0.89,0,0
39619,2014,7,9,18,22,13,30,1002,3.13,0,0
39620,2014,7,9,19,32,13,30,1002,7.15,0,0
39621,2014,7,9,20,36,15,30,1002,8.94,0,0
39622,2014,7,9,21,29,14,30,1002,12.07,0,0
39623,2014,7,9,22,31,14,29,1002,13.86,0,0
39624,2014,7,9,23,35,17,29,1002,1.79,0,0
39625,2014,7,10,0,34,19,24,1002,2.68,0,0
39626,2014,7,10,1,28,19,24,1001,0.89,0,0
39627,2014,7,10,2,52,19,23,1001,0.89,0,0
39628,2014,7,10,3,70,19,22,1001,0.89,0,0
39629,2014,7,10,4,52,18,22,1001,0.89,0,0
39630,2014,7,10,5,39,18,21,1001,2.68,0,0
39631,2014,7,10,6,31,19,22,1001,4.47,0,0
39632,2014,7,10,7,25,17,25,1002,7.6,0,0
39633,2014,7,10,8,25,17,28,1002,10.73,0,0
39634,2014,7,10,9,28,14,31,1001,12.52,0,0
39635,2014,7,10,10,28,14,33,1001,14.31,0,0
39636,2014,7,10,11,25,14,34,1001,1.79,0,0
39637,2014,7,10,12,15,12,35,1000,1.79,0,0
39638,2014,7,10,13,17,10,36,999,3.58,0,0
39639,2014,7,10,14,18,11,37,998,7.6,0,0
39640,2014,7,10,15,35,11,38,998,11.62,0,0
39641,2014,7,10,16,17,12,37,998,16.54,0,0
39642,2014,7,10,17,17,12,36,997,21.46,0,0
39643,2014,7,10,18,18,13,35,997,26.38,0,0
39644,2014,7,10,19,24,13,34,997,31.3,0,0
39645,2014,7,10,20,28,14,32,998,36.22,0,0
39646,2014,7,10,21,31,15,31,998,41.14,0,0
39647,2014,7,10,22,40,15,30,998,46.95,0,0
39648,2014,7,10,23,42,16,29,999,48.74,0,0
